,Tweet,created_at,FC,RT,hashtags_text,user_mentions,urls,hour
3925,"Filipo II de Macedonia pagó para que un club social de Atenas escribiese los chistes de sus miembros, https://t.co/wsY0ZCp4gQ",2018-10-24 15:47:26,0,0,0.0,[],"[{'url': 'https://t.co/wsY0ZCp4gQ', 'expanded_url': 'http://bit.ly/2yYJSpX', 'display_url': 'bit.ly/2yYJSpX', 'indices': [102, 125]}]",15.0
3926,"De la palabra Iaag en hebreo sale el nombre de Isaac que significa “La Risa”, y es el nombre que se da al Hijo de A… https://t.co/UOk6I9bKVe",2018-10-24 12:39:32,0,0,0.0,[],"[{'url': 'https://t.co/UOk6I9bKVe', 'expanded_url': 'https://twitter.com/i/web/status/1055076323763388418', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",12.0
3927,"El Filógelos  en griego antiguo Φιλόγελως, ‘amante de la risa’  es la recopilación de chistes más antigua conservad… https://t.co/xFZybfrmyZ",2018-10-24 11:19:29,1,0,0.0,[],"[{'url': 'https://t.co/xFZybfrmyZ', 'expanded_url': 'https://twitter.com/i/web/status/1055056178416414720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",11.0
3928,"n griego también hay dos palabras para definir el concepto de Risa: – Gelan que es la risa simple y buena, sin mala… https://t.co/cmRkiIoEMb",2018-10-24 09:56:07,0,0,0.0,[],"[{'url': 'https://t.co/cmRkiIoEMb', 'expanded_url': 'https://twitter.com/i/web/status/1055035197387931648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",9.0
3929,En el Antiguo Testamento encontramos dos maneras diferentes para definir el concepto de Reír en hebreo: – Sakhaq qu… https://t.co/xHm2XONa6H,2018-10-24 09:02:11,0,0,0.0,[],"[{'url': 'https://t.co/xHm2XONa6H', 'expanded_url': 'https://twitter.com/i/web/status/1055021624188121088', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",9.0
3930,Los primeros escritos relacionados con la risa los podemos encontrar en un legado de recopilación de historias deno… https://t.co/MRqObgLkv5,2018-10-24 07:49:57,1,1,0.0,[],"[{'url': 'https://t.co/MRqObgLkv5', 'expanded_url': 'https://twitter.com/i/web/status/1055003449178370048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",7.0
3931,La Risa en la antigüedad - https://t.co/wsY0ZCp4gQ via @HuDiPro,2018-10-24 06:33:42,0,0,0.0,"[{'screen_name': 'Hudipro', 'name': 'Hudipro', 'id': 2745979898, 'id_str': '2745979898', 'indices': [55, 63]}]","[{'url': 'https://t.co/wsY0ZCp4gQ', 'expanded_url': 'http://bit.ly/2yYJSpX', 'display_url': 'bit.ly/2yYJSpX', 'indices': [27, 50]}]",6.0
3932,En el evento Talento Conectado que organizan @EYnews @Infoempleo con mi buen amigo @jgolderosc y escuchando a… https://t.co/JHKqR0nJ4i,2018-10-23 08:27:27,4,3,0.0,"[{'screen_name': 'EYnews', 'name': 'EY', 'id': 70001932, 'id_str': '70001932', 'indices': [45, 52]}, {'screen_name': 'Infoempleo', 'name': 'Infoempleo', 'id': 14078973, 'id_str': '14078973', 'indices': [53, 64]}, {'screen_name': 'jgolderosc', 'name': 'Jesús Golderos', 'id': 520336880, 'id_str': '520336880', 'indices': [83, 94]}]","[{'url': 'https://t.co/JHKqR0nJ4i', 'expanded_url': 'https://twitter.com/i/web/status/1054650498110943233', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",8.0
3933,Sentir admiración o ser admirados tiene mucho que ver con el Ejemplo que damos a las personas que nos rodean en nue… https://t.co/C4APqbOEHv,2018-10-22 12:58:16,0,0,0.0,[],"[{'url': 'https://t.co/C4APqbOEHv', 'expanded_url': 'https://twitter.com/i/web/status/1054356260143988738', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",12.0
3934,@MaribelRuizRRHH @MaiteFinch gracias por compartir. Que tengáis un día apasionante https://t.co/S4fxlkuTus,2018-10-22 10:57:52,1,0,0.0,"[{'screen_name': 'MaribelRuizRRHH', 'name': 'Psicología y RRHH.', 'id': 714096577619558401, 'id_str': '714096577619558401', 'indices': [0, 16]}, {'screen_name': 'MaiteFinch', 'name': 'Coach Maite Finch', 'id': 373497788, 'id_str': '373497788', 'indices': [17, 28]}]","[{'url': 'https://t.co/S4fxlkuTus', 'expanded_url': 'https://twitter.com/MaiteFinch/status/1054240694598950912', 'display_url': 'twitter.com/MaiteFinch/sta…', 'indices': [83, 106]}]",10.0
3935,"Las Pasiones Laborales se resumen en seis dimensiones primitivas: Alegria, Tristeza, Amor, Odio, Admiración y Deseo  https://t.co/rHZeqKJX9L",2018-10-22 07:30:17,0,0,0.0,[],"[{'url': 'https://t.co/rHZeqKJX9L', 'expanded_url': 'http://www.angellargo.com/tratado-pasiones-laborales/', 'display_url': 'angellargo.com/tratado-pasion…', 'indices': [117, 140]}]",7.0
3936,Tratado de las Pasiones Laborales https://t.co/rHZeqKJX9L,2018-10-22 05:16:18,0,0,0.0,[],"[{'url': 'https://t.co/rHZeqKJX9L', 'expanded_url': 'http://www.angellargo.com/tratado-pasiones-laborales/', 'display_url': 'angellargo.com/tratado-pasion…', 'indices': [34, 57]}]",5.0
3937,@seelser @Meidingaliciac1 @ALCALDEJOS @manuG2R @loroma61 @LOLA_CULE @SESEIXA @guillerminasogo @alvientooo… https://t.co/bO15YmWspr,2018-10-26 10:08:44,5,1,0.0,"[{'screen_name': 'seelser', 'name': 'Maria', 'id': 4414801594, 'id_str': '4414801594', 'indices': [0, 8]}, {'screen_name': 'Meidingaliciac1', 'name': 'Meidingaliciacom', 'id': 997143243304431616, 'id_str': '997143243304431616', 'indices': [9, 25]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [26, 37]}, {'screen_name': 'manuG2R', 'name': 'Manuel Grueira', 'id': 316671704, 'id_str': '316671704', 'indices': [38, 46]}, {'screen_name': 'loroma61', 'name': 'Loli', 'id': 3089044366, 'id_str': '3089044366', 'indices': [47, 56]}, {'screen_name': 'LOLA_CULE', 'name': 'THE VIP GIRL', 'id': 709339439, 'id_str': '709339439', 'indices': [57, 67]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [68, 76]}, {'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [77, 93]}, {'screen_name': 'alvientooo', 'name': 'Alberto Ribas', 'id': 393241106, 'id_str': '393241106', 'indices': [94, 105]}]","[{'url': 'https://t.co/bO15YmWspr', 'expanded_url': 'https://twitter.com/i/web/status/1055763149490712577', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",10.0
3938,@seelser @Meidingaliciac1 @ALCALDEJOS @manuG2R @loroma61 @LOLA_CULE @SESEIXA @guillerminasogo @alvientooo… https://t.co/ESz7xWZKgo,2018-10-26 10:07:27,4,1,0.0,"[{'screen_name': 'seelser', 'name': 'Maria', 'id': 4414801594, 'id_str': '4414801594', 'indices': [0, 8]}, {'screen_name': 'Meidingaliciac1', 'name': 'Meidingaliciacom', 'id': 997143243304431616, 'id_str': '997143243304431616', 'indices': [9, 25]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [26, 37]}, {'screen_name': 'manuG2R', 'name': 'Manuel Grueira', 'id': 316671704, 'id_str': '316671704', 'indices': [38, 46]}, {'screen_name': 'loroma61', 'name': 'Loli', 'id': 3089044366, 'id_str': '3089044366', 'indices': [47, 56]}, {'screen_name': 'LOLA_CULE', 'name': 'THE VIP GIRL', 'id': 709339439, 'id_str': '709339439', 'indices': [57, 67]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [68, 76]}, {'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [77, 93]}, {'screen_name': 'alvientooo', 'name': 'Alberto Ribas', 'id': 393241106, 'id_str': '393241106', 'indices': [94, 105]}]","[{'url': 'https://t.co/ESz7xWZKgo', 'expanded_url': 'https://twitter.com/i/web/status/1055762825849815040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",10.0
3939,@Meidingaliciac1 @ALCALDEJOS @manuG2R @loroma61 @LOLA_CULE @seelser @SESEIXA @guillerminasogo @alvientooo… https://t.co/i0E6e9ka9F,2018-10-26 10:06:13,6,1,0.0,"[{'screen_name': 'Meidingaliciac1', 'name': 'Meidingaliciacom', 'id': 997143243304431616, 'id_str': '997143243304431616', 'indices': [0, 16]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [17, 28]}, {'screen_name': 'manuG2R', 'name': 'Manuel Grueira', 'id': 316671704, 'id_str': '316671704', 'indices': [29, 37]}, {'screen_name': 'loroma61', 'name': 'Loli', 'id': 3089044366, 'id_str': '3089044366', 'indices': [38, 47]}, {'screen_name': 'LOLA_CULE', 'name': 'THE VIP GIRL', 'id': 709339439, 'id_str': '709339439', 'indices': [48, 58]}, {'screen_name': 'seelser', 'name': 'Maria', 'id': 4414801594, 'id_str': '4414801594', 'indices': [59, 67]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [68, 76]}, {'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [77, 93]}, {'screen_name': 'alvientooo', 'name': 'Alberto Ribas', 'id': 393241106, 'id_str': '393241106', 'indices': [94, 105]}]","[{'url': 'https://t.co/i0E6e9ka9F', 'expanded_url': 'https://twitter.com/i/web/status/1055762514993180672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",10.0
3940,Así tenemos los @CeosGalegos con #NubesGalegas en #VilagarciaDeArousa esta mañana de viernes. Todavía se puede ver… https://t.co/FFICeRSG5L,2018-10-26 08:54:05,7,2,"["" 'NubesGalegas'""]","[{'screen_name': 'CeosGalegos', 'name': 'Ceos Galegos', 'id': 921148319736483842, 'id_str': '921148319736483842', 'indices': [16, 28]}]","[{'url': 'https://t.co/FFICeRSG5L', 'expanded_url': 'https://twitter.com/i/web/status/1055744363471482881', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",8.0
3941,@DescubreOns @Galicia_Mola @Marcovolador1 @SESEIXA @CrucerosRB @Turgalicia @AbramarViajes @pontevedratuday… https://t.co/s3Xw5fwl7B,2018-10-26 08:49:24,1,0,0.0,"[{'screen_name': 'DescubreOns', 'name': 'ViveOns.es', 'id': 3350617360, 'id_str': '3350617360', 'indices': [0, 12]}, {'screen_name': 'Galicia_Mola', 'name': 'Galicia Mola :)', 'id': 719673153, 'id_str': '719673153', 'indices': [13, 26]}, {'screen_name': 'Marcovolador1', 'name': 'Marcovolador', 'id': 570004126, 'id_str': '570004126', 'indices': [27, 41]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [42, 50]}, {'screen_name': 'CrucerosRB', 'name': 'Cruceros Rias Baixas', 'id': 2383974775, 'id_str': '2383974775', 'indices': [51, 62]}, {'screen_name': 'Turgalicia', 'name': 'Turismo de Galicia', 'id': 53331261, 'id_str': '53331261', 'indices': [63, 74]}, {'screen_name': 'AbramarViajes', 'name': 'AbramarViajes', 'id': 1883248764, 'id_str': '1883248764', 'indices': [75, 89]}, {'screen_name': 'pontevedratuday', 'name': 'Pontevedratuday', 'id': 3320582068, 'id_str': '3320582068', 'indices': [90, 106]}]","[{'url': 'https://t.co/s3Xw5fwl7B', 'expanded_url': 'https://twitter.com/i/web/status/1055743183014019072', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]",8.0
3942,El faro de Estaca de Bares  #EstacadeBares #Mañón #ACoruña. Es el faro más septentrional de todos los situados en l… https://t.co/xjawOZggms,2018-10-26 08:49:05,81,26,"["" 'EstacadeBares'""]",[],"[{'url': 'https://t.co/xjawOZggms', 'expanded_url': 'https://twitter.com/i/web/status/1055743105750761473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",8.0
3943,@GaliciaMaxica @SESEIXA @greenland_run @ALCALDEJOS @GaliciaEscapada @SecretGalicia @DescubreCadaDia… https://t.co/3QE9Z3LYOK,2018-10-26 08:43:50,6,1,0.0,"[{'screen_name': 'GaliciaMaxica', 'name': 'Galicia Máxica', 'id': 291913712, 'id_str': '291913712', 'indices': [0, 14]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [15, 23]}, {'screen_name': 'greenland_run', 'name': 'Greenland', 'id': 2887797316, 'id_str': '2887797316', 'indices': [24, 38]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [39, 50]}, {'screen_name': 'GaliciaEscapada', 'name': 'Escapada a Galicia', 'id': 1014968212281229313, 'id_str': '1014968212281229313', 'indices': [51, 67]}, {'screen_name': 'SecretGalicia', 'name': 'Secret Galicia', 'id': 4010630872, 'id_str': '4010630872', 'indices': [68, 82]}, {'screen_name': 'DescubreCadaDia', 'name': 'Susi Suárez', 'id': 380835877, 'id_str': '380835877', 'indices': [83, 99]}]","[{'url': 'https://t.co/3QE9Z3LYOK', 'expanded_url': 'https://twitter.com/i/web/status/1055741785044070400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",8.0
3944,@Meidingaliciac1 @KazamaGZ @Srta_bonita73 @crismalor @Portobelo314159 @chamademesimbad @SESEIXA @SecretGalicia… https://t.co/B0o2cgTpFK,2018-10-26 08:22:38,3,1,0.0,"[{'screen_name': 'Meidingaliciac1', 'name': 'Meidingaliciacom', 'id': 997143243304431616, 'id_str': '997143243304431616', 'indices': [0, 16]}, {'screen_name': 'KazamaGZ', 'name': 'ᴄзʟƨᴏ ᴋʌᴢʌᴍʌ 🇵🇹🎗', 'id': 906179922821083136, 'id_str': '906179922821083136', 'indices': [17, 26]}, {'screen_name': 'Srta_bonita73', 'name': 'Carmen Mecha', 'id': 897884978243096577, 'id_str': '897884978243096577', 'indices': [27, 41]}, {'screen_name': 'crismalor', 'name': 'Cris 😝', 'id': 4820706418, 'id_str': '4820706418', 'indices': [42, 52]}, {'screen_name': 'Portobelo314159', 'name': 'Portobelo', 'id': 1023189220742111232, 'id_str': '1023189220742111232', 'indices': [53, 69]}, {'screen_name': 'chamademesimbad', 'name': 'Francisco Castro', 'id': 51405526, 'id_str': '51405526', 'indices': [70, 86]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [87, 95]}, {'screen_name': 'SecretGalicia', 'name': 'Secret Galicia', 'id': 4010630872, 'id_str': '4010630872', 'indices': [96, 110]}]","[{'url': 'https://t.co/B0o2cgTpFK', 'expanded_url': 'https://twitter.com/i/web/status/1055736448379510784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",8.0
3945,Puro lujo gallego: los bombones de @Meidingaliciac1 de #licorcafé #albariño y #moras cual probareis primero?… https://t.co/gK0uYMNdEN,2018-10-26 08:21:16,32,11,"["" 'licorcafé'""]","[{'screen_name': 'Meidingaliciac1', 'name': 'Meidingaliciacom', 'id': 997143243304431616, 'id_str': '997143243304431616', 'indices': [35, 51]}]","[{'url': 'https://t.co/gK0uYMNdEN', 'expanded_url': 'https://twitter.com/i/web/status/1055736103498592256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",8.0
3946,@fiadeiro_cela Grazas a vos!! Boa noite!!🌻,2018-10-25 20:37:24,1,0,0.0,"[{'screen_name': 'fiadeiro_cela', 'name': 'Fiadeiro Celanova', 'id': 444084060, 'id_str': '444084060', 'indices': [0, 14]}]",[],20.0
3947,@GaliciaMaxica @SESEIXA @loroma61 @ALCALDEJOS @GaliciaLluviosa @greenland_run @SecretGalicia @guillerminasogo… https://t.co/cTA68flfY1,2018-10-25 19:49:06,33,12,0.0,"[{'screen_name': 'GaliciaMaxica', 'name': 'Galicia Máxica', 'id': 291913712, 'id_str': '291913712', 'indices': [0, 14]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [15, 23]}, {'screen_name': 'loroma61', 'name': 'Loli', 'id': 3089044366, 'id_str': '3089044366', 'indices': [24, 33]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [34, 45]}, {'screen_name': 'GaliciaLluviosa', 'name': 'Galicia Lluviosa', 'id': 4518266177, 'id_str': '4518266177', 'indices': [46, 62]}, {'screen_name': 'greenland_run', 'name': 'Greenland', 'id': 2887797316, 'id_str': '2887797316', 'indices': [63, 77]}, {'screen_name': 'SecretGalicia', 'name': 'Secret Galicia', 'id': 4010630872, 'id_str': '4010630872', 'indices': [78, 92]}, {'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [93, 109]}]","[{'url': 'https://t.co/cTA68flfY1', 'expanded_url': 'https://twitter.com/i/web/status/1055546814424850434', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",19.0
3948,@guillerminasogo @ALCALDEJOS @TdePontevedra @SecretGalicia @turisriasbaixas @SESEIXA @Turgalicia @GaliciaMaxica… https://t.co/iyKeNnE58h,2018-10-25 19:23:55,4,1,0.0,"[{'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [0, 16]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [17, 28]}, {'screen_name': 'TdePontevedra', 'name': 'Terras de Pontevedra', 'id': 252110427, 'id_str': '252110427', 'indices': [29, 43]}, {'screen_name': 'SecretGalicia', 'name': 'Secret Galicia', 'id': 4010630872, 'id_str': '4010630872', 'indices': [44, 58]}, {'screen_name': 'turisriasbaixas', 'name': 'Turismo Rías Baixas', 'id': 39722879, 'id_str': '39722879', 'indices': [59, 75]}, {'screen_name': 'SESEIXA', 'name': 'Seseixa', 'id': 291930130, 'id_str': '291930130', 'indices': [76, 84]}, {'screen_name': 'Turgalicia', 'name': 'Turismo de Galicia', 'id': 53331261, 'id_str': '53331261', 'indices': [85, 96]}, {'screen_name': 'GaliciaMaxica', 'name': 'Galicia Máxica', 'id': 291913712, 'id_str': '291913712', 'indices': [97, 111]}]","[{'url': 'https://t.co/iyKeNnE58h', 'expanded_url': 'https://twitter.com/i/web/status/1055540478073020416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",19.0
3949,@famalap @tiempobrasero Gracias!!🙂,2018-10-25 19:22:48,0,0,0.0,"[{'screen_name': 'famalap', 'name': 'FamalapGlutenFree', 'id': 298979637, 'id_str': '298979637', 'indices': [0, 8]}, {'screen_name': 'tiempobrasero', 'name': 'Tutiempo', 'id': 368282010, 'id_str': '368282010', 'indices': [9, 23]}]",[],19.0
3950,@GarantiaSEAG @tiempobrasero Gracias!!!🙂,2018-10-25 19:22:38,0,0,0.0,"[{'screen_name': 'GarantiaSEAG', 'name': 'SEAG', 'id': 2843537519, 'id_str': '2843537519', 'indices': [0, 13]}, {'screen_name': 'tiempobrasero', 'name': 'Tutiempo', 'id': 368282010, 'id_str': '368282010', 'indices': [14, 28]}]",[],19.0
3951,@LOLA_CULE @Galicia_Mola @seelser @guillerminasogo @ALCALDEJOS @alvientooo @manuG2R @Marcovolador1 @loroma61… https://t.co/FjBEKoCu0c,2018-10-25 19:21:42,2,1,0.0,"[{'screen_name': 'LOLA_CULE', 'name': 'THE VIP GIRL', 'id': 709339439, 'id_str': '709339439', 'indices': [0, 10]}, {'screen_name': 'Galicia_Mola', 'name': 'Galicia Mola :)', 'id': 719673153, 'id_str': '719673153', 'indices': [11, 24]}, {'screen_name': 'seelser', 'name': 'Maria', 'id': 4414801594, 'id_str': '4414801594', 'indices': [25, 33]}, {'screen_name': 'guillerminasogo', 'name': 'Guillermina Sogo', 'id': 159627669, 'id_str': '159627669', 'indices': [34, 50]}, {'screen_name': 'ALCALDEJOS', 'name': 'María José Alcalde 💙', 'id': 1035705218, 'id_str': '1035705218', 'indices': [51, 62]}, {'screen_name': 'alvientooo', 'name': 'Alberto Ribas', 'id': 393241106, 'id_str': '393241106', 'indices': [63, 74]}, {'screen_name': 'manuG2R', 'name': 'Manuel Grueira', 'id': 316671704, 'id_str': '316671704', 'indices': [75, 83]}, {'screen_name': 'Marcovolador1', 'name': 'Marcovolador', 'id': 570004126, 'id_str': '570004126', 'indices': [84, 98]}, {'screen_name': 'loroma61', 'name': 'Loli', 'id': 3089044366, 'id_str': '3089044366', 'indices': [99, 108]}]","[{'url': 'https://t.co/FjBEKoCu0c', 'expanded_url': 'https://twitter.com/i/web/status/1055539920536780801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",19.0
3952,@pescadosrabina @VisitOSalnes @Turismo_Grove @turisriasbaixas @Turvegal @Turgalicia @OTempoTVG @RedmeteoP… https://t.co/SYFTYtQ6RI,2018-10-25 19:21:00,1,0,0.0,"[{'screen_name': 'pescadosrabina', 'name': 'Pescados Rabina', 'id': 2424103122, 'id_str': '2424103122', 'indices': [0, 15]}, {'screen_name': 'VisitOSalnes', 'name': 'Visit O Salnés ®', 'id': 2960092863, 'id_str': '2960092863', 'indices': [16, 29]}, {'screen_name': 'Turismo_Grove', 'name': 'Turismo de O Grove', 'id': 1422755419, 'id_str': '1422755419', 'indices': [30, 44]}, {'screen_name': 'turisriasbaixas', 'name': 'Turismo Rías Baixas', 'id': 39722879, 'id_str': '39722879', 'indices': [45, 61]}, {'screen_name': 'Turvegal', 'name': 'Turvegal', 'id': 448451334, 'id_str': '448451334', 'indices': [62, 71]}, {'screen_name': 'Turgalicia', 'name': 'Turismo de Galicia', 'id': 53331261, 'id_str': '53331261', 'indices': [72, 83]}, {'screen_name': 'OTempoTVG', 'name': 'O Tempo TVG', 'id': 2289596743, 'id_str': '2289596743', 'indices': [84, 94]}, {'screen_name': 'RedmeteoP', 'name': 'Redmeteo', 'id': 1219519333, 'id_str': '1219519333', 'indices': [95, 105]}]","[{'url': 'https://t.co/SYFTYtQ6RI', 'expanded_url': 'https://twitter.com/i/web/status/1055539745625985026', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",19.0
